SMILES_acc,SMILES_don,Voc,Jsc,FF,PCE,HOMO_A,LUMO_A,EgCV_A,λ_A_absorption,EgA_opt,HOMO_D,LUMO_D,EgCV_D,λ_D_absorption,EgD_opt
CCCCCCCC(CCCC)Cn%14c5c4sc(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)c(c3cc(CC(CC)CCCC)cs3)c4sc5c%13c6nsnc6c%12c%11sc%10c(c7cc(CC(CC)CCCC)cs7)c(C=c9c(=O)c8cc(F)c(F)cc8c9=C(C#N)C#N)sc%10c%11n(CC(CCCCC)CCCCCC)c%12c%13%14,CCCCC(CC)Cc%11sc(c9nc8c(c1ccc(C)s1)c(F)c(F)c(c7ccc(c6cc5c(c2cc(F)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(F)c(CC(CC)CCCC)s4)c5s6)s7)c8nc9c%10cc(F)c(CC(CC)CCCC)s%10)cc%11F,0.881,26.23,78.81,18.48,-5.65,-4.1,1.55,910.0,1.36,-5.58,-3.48,2.1,709.0,1.75
CCCCCCCC(CCCC)Cn%14c5c4sc(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)c(c3cc(CC(CC)CCCC)cs3)c4sc5c%13c6nsnc6c%12c%11sc%10c(c7cc(CC(CC)CCCC)cs7)c(C=c9c(=O)c8cc(F)c(F)cc8c9=C(C#N)C#N)sc%10c%11n(CC(CCCCC)CCCCCC)c%12c%13%14,CCCCC(CC)Cc%11sc(c9nc8c(c1ccc(C)s1)c(F)c(F)c(c7ccc(c6cc5c(c2cc(F)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(F)c(CC(CC)CCCC)s4)c5s6)s7)c8nc9c%10cc(F)c(CC(CC)CCCC)s%10)cc%11F,0.83,17.16,62.49,8.9,-5.65,-3.94,1.71,800.0,1.55,-5.34,-3.62,1.72,725.0,1.71
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc4c5c(sc34)c6c(CN5CC(CC)CCCC)c%12c(c7nsnc67)c%11sc%10c(CCCCCCCCCCC)c(C=c9c(=O)c8cc(CF)c(F)cc8c9=C(C#N)C#N)sc%10c%11n%12CC(CC)CCCC,CCCCC(CC)Cc%11sc(c9c7cc(c6ccc(c4c(F)c(F)c(c1ccc(C)s1)c5nc(c2cc(Cl)c(CC(CC)CCCC)s2)c(c3cc(Cl)c(CC(CC)CCCC)s3)nc45)s6)sc7c(c8cc(F)c(CC(CC)CCCC)s8)c%10cc(C)sc9%10)cc%11F,0.882,25.2,75.05,16.68,-5.66,-3.94,1.72,900.0,1.38,-5.41,-2.95,2.46,625.0,1.98
CCCCCCCC(CCCC)Cn%14c5c4sc(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)c(c3cc(CC(CC)CCCC)cs3)c4sc5c%13c6nsnc6c%12c%11sc%10c(c7cc(CC(CC)CCCC)cs7)c(C=c9c(=O)c8cc(F)c(F)cc8c9=C(C#N)C#N)sc%10c%11n(CC(CCCCC)CCCCCC)c%12c%13%14,CCCCC(CC)Cc%11sc(c9c7cc(c6ccc(c4c(F)c(F)c(c1ccc(C)s1)c5nc(c2cc(Cl)c(CC(CC)CCCC)s2)c(c3cc(Cl)c(CC(CC)CCCC)s3)nc45)s6)sc7c(c8cc(F)c(CC(CC)CCCC)s8)c%10cc(C)sc9%10)cc%11F,0.924,24.15,76.93,17.17,-5.65,-3.87,1.78,886.0,1.4,-5.41,-2.95,2.46,625.0,1.98
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc4c5c(sc34)c6c(CN5CC(CC)CCCC)c%12c(c7nsnc67)c%11sc%10c(CCCCCCCCCCC)c(C=c9c(=O)c8cc(CF)c(F)cc8c9=C(C#N)C#N)sc%10c%11n%12CC(CC)CCCC,CCCCC(CC)Cc%11sc(c9c7cc(c6ccc(c4c(F)c(F)c(c1ccc(C)s1)c5nc(c2cc(Cl)c(CC(CC)CCCC)s2)c(c3cc(Cl)c(CC(CC)CCCC)s3)nc45)s6)sc7c(c8cc(F)c(CC(CC)CCCC)s8)c%10cc(C)sc9%10)cc%11F,0.944,24.1,76.92,17.5,-5.66,-3.79,1.87,873.0,1.42,-5.41,-2.95,2.46,625.0,1.98
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2ccccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10ccccc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15,CCOc1cccc(-c2nc3c(-c4cccs4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8ccc(-c9c(F)c(F)c(-c%10ccc(-c%11cc%12c(-c%13ccc(CC)s%13)c%13sc(-c%14ccc(-c%15c(F)c(F)c(-c%16ccc(-c%17cc%18c(-c%19ccc(CC)s%19)c%19sccc%19c(-c%19ccc(CC)s%19)c%18s%17)s%16)c%16nc(-c%17cccc(OCC)c%17)c(-c%17cccc(OCC)c%17)nc%15%16)s%14)cc%13c(-c%13ccc(CC)s%13)c%12s%11)s%10)c%10nc(-c%11cccc(OCC)c%11)c(-c%11cccc(OCC)c%11)nc9%10)s8)cc7c(-c7ccc(CC)s7)c6s5)s4)c3nc2-c2cccc(OCC)c2)c1,0.975,17.05,63.2,10.51,-5.64,-3.75,1.89,880.0,1.41,-5.41,-2.95,2.46,625.0,1.98
CCCCCCCCCCCc3c(C=c2c(=O)c1c(F)c(C)ccc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6c(F)c(c5ccc(C)s5)ccc6c7=C(C#N)C#N)sc8c9n(CC(CCCCCCCC)CCCCCCCCCC)c%10c%11n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13,CCCCCCCC(CCCC)Cc%11cc(c%10cc9c1nccnc1c8cc(c7cc(CC(CCCC)CCCCCC)c(c6cc5c(c2cc(Cl)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(Cl)c(CC(CC)CCCC)s4)c5s6)s7)sc8c9s%10)sc%11C,0.87,25.9,78.6,17.7,-5.57,-3.74,1.83,940.0,1.32,-5.41,-2.82,2.59,605.0,2.05
CCCCCCCCCCCCC(CCCCCCCCCC)Cn%17c4c3SC/C(C=c2c(=O)c1c(F)c(C)ccc1c2=C(C#N)C#N)=C(CCCCCCCCCCC)\c3sc4c%16c5nsnc5c%15c%14sc%13c(CCCCCCCCCCC)c(C=c%12c(=O)c%11c(F)c(c%10ccc(c8sc(c6ccc(C)s6)c9c(=O)c7c(CC(CC)CCCC)sc(CC(CC)CCCC)c7c(=O)c89)s%10)ccc%11c%12=C(C#N)C#N)sc%13c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%15c%16%17,CCCCCCCC(CCCC)Cc%11cc(c%10cc9c1nccnc1c8cc(c7cc(CC(CCCC)CCCCCC)c(c6cc5c(c2cc(Cl)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(Cl)c(CC(CC)CCCC)s4)c5s6)s7)sc8c9s%10)sc%11C,1.15,13.2,75.6,11.5,-5.52,-3.39,2.13,725.0,1.71,-5.41,-2.82,2.59,605.0,2.05
CCCCCCCCCCCCC(CCCCCCCCCC)Cn%17c4c3SC/C(C=c2c(=O)c1c(C)c(C)ccc1c2=C(C#N)C#N)=C(CCCCCCCCCCC)\c3sc4c%16c5nsnc5c%15c%14sc%13c(CCCCCCCCCCC)c(C=c%12c(=O)c%11c(C)c(c%10ccc(c8sc(c6ccc(C)s6)c9c(=O)c7c(CC(CC)CCCC)sc(CC(CC)CCCC)c7c(=O)c89)s%10)ccc%11c%12=C(C#N)C#N)sc%13c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%15c%16%17,CCCCCCCC(CCCC)Cc%11cc(c%10cc9c1nccnc1c8cc(c7cc(CC(CCCC)CCCCCC)c(c6cc5c(c2cc(Cl)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(Cl)c(CC(CC)CCCC)s4)c5s6)s7)sc8c9s%10)sc%11C,0.869,26.6,78.4,18.1,-5.57,-3.74,1.83,918.0,1.35,-5.41,-2.82,2.59,605.0,2.05
CCCCCCCCCCCCC(CCCCCCCCCC)Cn%17c4c3SC/C(C=c2c(=O)c1cc(C)ccc1c2=C(C#N)C#N)=C(CCCCCCCCCCC)\c3sc4c%16c5nsnc5c%15c%14sc%13c(CCCCCCCCCCC)c(C=c%12c(=O)c%11cc(c%10ccc(c8sc(c6ccc(C)s6)c9c(=O)c7c(CC(CC)CCCC)sc(CC(CC)CCCC)c7c(=O)c89)s%10)ccc%11c%12=C(C#N)C#N)sc%13c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%15c%16%17,CCCCCCCC(CCCC)Cc%11cc(c%10cc9c1nccnc1c8cc(c7cc(CC(CCCC)CCCCCC)c(c6cc5c(c2cc(Cl)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(Cl)c(CC(CC)CCCC)s4)c5s6)s7)sc8c9s%10)sc%11C,0.879,27.2,80.4,19.2,-5.57,-3.74,1.83,920.0,1.35,-5.41,-2.82,2.59,605.0,2.05
CCc1c(/C=C2\C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,CCCCCCC(CCCC)Cc6cc(c5cc4c1nccnc1c3C=C(c2cc(CC(CCCCC)CCCCCC)c(C)s2)CSc3c4s5)sc6c%11cc%10c(c7cc(F)c(CC(CC)CCCC)s7)c8sc(C)cc8c(c9cc(F)c(CC(CC)CCCC)s9)c%10s%11,0.89,25.9,73.1,16.9,-5.57,-3.74,1.83,915.0,1.36,-5.41,-2.82,2.59,605.0,2.05
CCCCCCCCc%15ccc(C7(c1ccc(CCCCCC)cc1)c2cc%13c(cc2c6sc(c4c(F)cc(C=c3sc(=C(C#N)C#N)n(CC)c3=O)c5nn(CCCCCCCC)nc45)cc67)C(c8ccc(CCCCCC)cc8)(c9ccc(CCCCCCCC)cc9)c%14cc(c%11c(F)cc(CC%10S/C(=C(C#N)/C#N)N(CC)C%10=O)c%12nn(CCCCCCCC)nc%11%12)sc%13%14)cc%15,CCCCCCC(CCCC)Cc6cc(c5cc4c1nccnc1c3C=C(c2cc(CC(CCCCC)CCCCCC)c(C)s2)CSc3c4s5)sc6c%11cc%10c(c7cc(F)c(CC(CC)CCCC)s7)c8sc(C)cc8c(c9cc(F)c(CC(CC)CCCC)s9)c%10s%11,0.86,19.36,72.1,12.05,-5.69,-4.12,1.57,818.0,1.52,-5.43,-3.36,2.07,675.0,1.84
CCc1c(C=C2C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,CCCCCCC(CCCC)Cc6cc(c5cc4c1nccnc1c3C=C(c2cc(CC(CCCCC)CCCCCC)c(C)s2)CSc3c4s5)sc6c%11cc%10c(c7cc(F)c(CC(CC)CCCC)s7)c8sc(C)cc8c(c9cc(F)c(CC(CC)CCCC)s9)c%10s%11,0.92,16.78,74.6,11.52,-5.67,-4.04,1.63,803.0,1.54,-5.43,-3.36,2.07,675.0,1.84
CCc1c(C=C2C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,CCCCCCC(CCCC)Cc6cc(c5cc4c1nccnc1c3C=C(c2cc(CC(CCCCC)CCCCCC)c(C)s2)CSc3c4s5)sc6c%11cc%10c(c7cc(F)c(CC(CC)CCCC)s7)c8sc(C)cc8c(c9cc(F)c(CC(CC)CCCC)s9)c%10s%11,1.0,12.47,63.7,7.91,-5.64,-3.87,1.77,777.0,1.6,-5.43,-3.36,2.07,675.0,1.84
CCc1c(C=C2C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,CCCCCCC(CCCC)Cc6cc(c5cc4c1nccnc1c3C=C(c2cc(CC(CCCCC)CCCCCC)c(C)s2)CSc3c4s5)sc6c%11cc%10c(c7cc(F)c(CC(CC)CCCC)s7)c8sc(C)cc8c(c9cc(F)c(CC(CC)CCCC)s9)c%10s%11,0.85,17.0,66.7,10.0,-5.55,-3.99,1.56,817.0,1.52,-5.43,-3.36,2.07,675.0,1.84
N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2cc(F)c(F)cc21,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.88,20.3,74.6,13.7,-5.64,-3.97,1.67,827.0,1.5,-5.43,-3.36,2.07,675.0,1.84
N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2ccc(F)cc21,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.98,18.1,71.3,12.7,-5.71,-3.91,1.8,794.0,1.56,-5.43,-3.36,2.07,675.0,1.84
N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)C(=O)c2ccccc21,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.87,13.89,68.6,8.33,-5.84,-4.06,1.78,754.0,1.64,-5.43,-3.36,2.07,675.0,1.84
CCCCCC[C@@]6(CCCCCC)c1cc7c(cc1c5sc4cc(C=c3c(=O)c2cscc2c3=C(C#N)C#N)sc4c56)[C@@](CCCCCC)(CCCCCC)c%10c7sc%11cc(C=c9c(=O)c8cscc8c9=C(C#N)C#N)sc%10%11,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.88,15.82,73.0,10.17,-5.75,-4.04,1.71,785.0,1.58,-5.43,-3.36,2.07,675.0,1.84
CCCCCCCC[C@@]6(CCCCCCCC)c1cc7c(cc1c5sc4cc(C=c3c(=O)c2cscc2c3=C(C#N)C#N)sc4c56)[C@@](CCCCCCCC)(CCCCCCCC)c%10c7sc%11cc(C=c9c(=O)c8cscc8c9=C(C#N)C#N)sc%10%11,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.92,17.63,74.5,12.03,-5.69,-4.01,1.68,794.0,1.56,-5.43,-3.36,2.07,675.0,1.84
CCCCCCCCCC[C@@]6(CCCCCCCCCC)c1cc7c(cc1c5sc4cc(C=c3c(=O)c2cscc2c3=C(C#N)C#N)sc4c56)[C@@](CCCCCCCCCC)(CCCCCCCCCC)c%10c7sc%11cc(C=c9c(=O)c8cscc8c9=C(C#N)C#N)sc%10%11,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.71,16.85,63.48,7.6,-5.66,-4.14,1.52,800.0,1.55,-5.39,-3.57,1.82,643.0,1.93
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(F)cc5C3=C(C#N)C#N)sc2-4)cc1,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.95,16.5,75.1,11.8,-5.62,-3.96,1.66,785.0,1.58,-5.43,-3.43,2.0,675.0,1.84
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cc1,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.95,16.5,75.1,11.8,-5.62,-3.96,1.66,775.0,1.6,-5.43,-3.43,2.0,675.0,1.84
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cc1,s1c2c(cc1)c(c1c(c2c2ccc(cc2)C[C@@H](CCCCCC)CCCC)cc(s1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(cc1)C[C@H](CCCC)CCCCCC,0.79,13.43,41.75,4.43,-5.66,-4.14,1.52,800.0,1.55,-5.48,-3.56,1.92,629.0,1.97
c1(cc2c(cc1F)C(=O)C(=Cc1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)C=C1C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)C2=C(C#N)C#N)F,CCCCCCCCC(CCCCCC)Cn9nc8c(c1ccc(C)s1)c(F)c(F)c(c7ccc(c6cc5c(c2ccc(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(Cl)c(CC(CC)CCCC)s4)c5s6)s7)c8n9,0.77,15.55,65.21,7.8,-5.66,-4.14,1.52,800.0,1.55,-5.47,-3.58,1.89,632.0,1.96
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)cc1,CCSc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(-c7cc8c(-c9ccc(SCC)s9)c9sc(-c%10ccc(-c%11sc(-c%12ccc(-c%13cc%14c(-c%15ccc(SCC)s%15)c%15sc(-c%16ccc(-c%17sc(-c%18cccs%18)c%18c%17C(=O)c%17c(CC)sc(CC)c%17C%18=O)s%16)cc%15c(-c%15ccc(SCC)s%15)c%14s%13)s%12)c%12c%11C(=O)c%11c(CC)sc(CC)c%11C%12=O)s%10)cc9c(-c9ccc(SCC)s9)c8s7)s6)c6c5C(=O)c5c(CC)sc(CC)c5C6=O)s4)sc3c(-c3ccc(SCC)s3)c3ccsc23)s1,0.96,16.42,58.69,9.25,-5.66,-4.14,1.52,800.0,1.55,-5.64,-3.57,2.07,615.0,2.01
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2ccccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10ccccc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15,CCSc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(-c7cc8c(-c9ccc(SCC)s9)c9sc(-c%10ccc(-c%11sc(-c%12ccc(-c%13cc%14c(-c%15ccc(SCC)s%15)c%15sc(-c%16ccc(-c%17sc(-c%18cccs%18)c%18c%17C(=O)c%17c(CC)sc(CC)c%17C%18=O)s%16)cc%15c(-c%15ccc(SCC)s%15)c%14s%13)s%12)c%12c%11C(=O)c%11c(CC)sc(CC)c%11C%12=O)s%10)cc9c(-c9ccc(SCC)s9)c8s7)s6)c6c5C(=O)c5c(CC)sc(CC)c5C6=O)s4)sc3c(-c3ccc(SCC)s3)c3ccsc23)s1,1.06,8.34,43.52,3.85,-5.69,-3.64,2.05,750.0,1.65,-5.31,-2.89,2.42,645.0,1.92
c1(cc2c(cc1F)C(=O)C(=Cc1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)C=C1C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)C2=C(C#N)C#N)F,CCCCCCCCC(CCCCCC)Cn9nc8c(c1ccc(C)s1)c(F)c(F)c(c7ccc(c6cc5c(c2ccc(CC(CC)CCCC)s2)c3sc(C)cc3c(c4sc(CC(CC)CCCC)c(Cl)c4Cl)c5s6)s7)c8n9,0.92,26.39,74.29,17.84,-5.68,-3.92,1.76,900.0,1.38,-5.47,-3.39,2.08,600.0,2.07
c1(cc2c(cc1F)C(=O)C(=Cc1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)C=C1C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)C2=C(C#N)C#N)F,CCCCCCCCC(CCCCCC)Cn9nc8c(c1ccc(C)s1)c(F)c(F)c(c7ccc(c6cc5c(c2cc(Cl)c(CC(CC)CCCC)s2)c3sc(C)cc3c(c4cc(Cl)c(CC(CC)CCCC)s4)c5s6)s7)c8n9,0.866,27.23,77.19,18.2,-5.6,-3.78,1.82,925.0,1.34,-5.43,-3.37,2.06,602.0,2.06
c1(cc2c(cc1F)C(=O)C(=Cc1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)C=C1C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)C2=C(C#N)C#N)F,CCCCCCCCC(CCCCCC)Cn9nc8c(c1ccc(C)s1)c(F)c(F)c(c7ccc(c6cc5c(c2sc(CC(CC)CCCC)c(Cl)c2Cl)c3sc(C)cc3c(c4sc(CC(CC)CCCC)c(Cl)c4Cl)c5s6)s7)c8n9,0.871,26.16,74.42,13.75,-5.66,-3.95,1.71,800.0,1.55,-5.43,-3.37,2.06,602.0,2.06
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(-c5c(F)cc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc56)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3c(F)cc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc35)sc2-4)cc1,CCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(-c7cc8c(-c9cc(CC)c(CC)s9)c9sc(-c%10ccc(-c%11c(F)c(F)c(-c%12ccc(-c%13cc%14c(-c%15cc(CC)c(CC)s%15)c%15sc(-c%16ccc(-c%17c(F)c(F)c(-c%18cccs%18)c%18nn(CC)nc%17%18)s%16)cc%15c(-c%15cc(CC)c(CC)s%15)c%14s%13)s%12)c%12nn(CC)nc%11%12)s%10)cc9c(-c9cc(CC)c(CC)s9)c8s7)s6)c6nn(CC)nc56)s4)sc3c(-c3cc(CC)c(CC)s3)c3ccsc23)sc1CC,0.9,26.71,77.59,18.57,-5.68,-3.92,1.76,900.0,1.38,-5.43,-3.37,2.06,602.0,2.06
CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12,CCCCCCCCC(CCCCC)Cc9nc8c(c6ccc(c5cc4c(c1cc(Cl)c(CC(CC)CCCC)s1)c2sc(C)cc2c(C3C/C(Cl)=C(CC(CC)CCCC)\S3)c4s5)s6)c(F)c(F)c(c7ccc(C)s7)c8s9,0.903,23.31,75.12,15.82,-5.68,-3.92,1.76,900.0,1.38,-5.43,-3.37,2.06,602.0,2.06
CCCCCCCCc%14ccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCCCCC)s5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)s%14,CCCCCCCCC(CCCCC)Cc9nc8c(c6ccc(c5cc4c(c1cc(F)c(CC(CC)CCCC)s1)c2sc(C)cc2c(C3C/C(F)=C(CC(CC)CCCC)\S3)c4s5)s6)c(F)c(F)c(c7ccc(C)s7)c8s9,0.897,26.23,78.33,18.44,-5.68,-3.91,1.77,900.0,1.38,-5.43,-3.37,2.06,615.0,2.02
